id,target,dominant_prediction,correct_models,total_models,correct_ratio,majority_count,confidence,majority_correct,pred_SVC_s42,correct_SVC_s42,pred_SVC_s123,correct_SVC_s123,pred_SVC_s2026,correct_SVC_s2026,pred_CatBoost_s42,correct_CatBoost_s42,pred_CatBoost_s123,correct_CatBoost_s123,pred_CatBoost_s2026,correct_CatBoost_s2026,pred_RF_s42,correct_RF_s42,pred_RF_s123,correct_RF_s123,pred_RF_s2026,correct_RF_s2026,pred_ET_s42,correct_ET_s42,pred_ET_s123,correct_ET_s123,pred_ET_s2026,correct_ET_s2026,pred_HGB_s42,correct_HGB_s42,pred_HGB_s123,correct_HGB_s123,pred_HGB_s2026,correct_HGB_s2026,category
1717,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1718,2,3,5,15,0.3333333333333333,6,0.4,0,3,0,3,0,3,0,2,1,2,1,3,0,1,0,1,0,3,0,2,1,1,0,1,0,2,1,2,1,3,0,UNCERTAIN
1719,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1720,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,EASY_CORRECT
1721,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1722,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1723,2,3,6,15,0.4,9,0.6,0,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,3,0,UNCERTAIN
1724,2,2,8,15,0.5333333333333333,8,0.5333333333333333,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,2,1,1,0,2,1,BORDERLINE_CORRECT
1725,1,1,6,15,0.4,6,0.4,1,1,1,1,1,2,0,2,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,UNCERTAIN
1726,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1727,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1728,0,1,7,15,0.4666666666666667,8,0.5333333333333333,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,UNCERTAIN
1729,2,3,5,15,0.3333333333333333,10,0.6666666666666666,0,2,1,2,1,2,1,3,0,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,UNCERTAIN
1730,3,2,0,15,0.0,15,1.0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1731,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1732,1,0,6,15,0.4,9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,UNCERTAIN
1733,0,2,1,15,0.06666666666666667,10,0.6666666666666666,0,1,0,2,0,0,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1734,0,0,12,15,0.8,12,0.8,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1735,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1736,1,1,14,15,0.9333333333333333,14,0.9333333333333333,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
1737,2,1,3,15,0.2,6,0.4,0,1,0,2,1,2,1,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,1,0,1,0,UNCERTAIN
1738,1,1,13,15,0.8666666666666667,13,0.8666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,EASY_CORRECT
1739,2,2,8,15,0.5333333333333333,8,0.5333333333333333,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,1,2,1,3,0,2,1,3,0,3,0,BORDERLINE_CORRECT
1740,3,2,5,15,0.3333333333333333,9,0.6,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,1,2,0,3,1,3,1,3,1,2,0,1,0,3,1,UNCERTAIN
1741,2,3,1,15,0.06666666666666667,8,0.5333333333333333,0,3,0,3,0,3,0,3,0,1,0,3,0,3,0,1,0,3,0,1,0,1,0,3,0,1,0,1,0,2,1,CONSISTENTLY_WRONG
1742,2,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1743,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1744,2,2,12,15,0.8,12,0.8,1,2,1,2,1,2,1,2,1,2,1,3,0,2,1,2,1,2,1,2,1,1,0,1,0,2,1,2,1,2,1,EASY_CORRECT
1745,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1746,2,2,10,15,0.6666666666666666,10,0.6666666666666666,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,2,1,1,0,1,0,1,0,1,0,2,1,2,1,2,1,BORDERLINE_CORRECT
1747,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,EASY_CORRECT
1748,0,0,12,15,0.8,12,0.8,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1749,2,3,7,15,0.4666666666666667,8,0.5333333333333333,0,2,1,2,1,2,1,3,0,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,UNCERTAIN
1750,1,1,11,15,0.7333333333333333,11,0.7333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,3,0,3,0,2,0,BORDERLINE_CORRECT
1751,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1752,0,0,12,15,0.8,12,0.8,1,2,0,2,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1753,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1754,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1755,2,3,4,15,0.26666666666666666,11,0.7333333333333333,0,3,0,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,UNCERTAIN
1756,0,1,2,15,0.13333333333333333,13,0.8666666666666667,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,CONSISTENTLY_WRONG
1757,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1758,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,EASY_CORRECT
1759,3,0,0,15,0.0,7,0.4666666666666667,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,1,0,0,0,1,0,0,0,CONSISTENTLY_WRONG
1760,2,1,0,15,0.0,12,0.8,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1761,1,2,0,15,0.0,14,0.9333333333333333,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1762,3,3,8,15,0.5333333333333333,8,0.5333333333333333,1,3,1,3,1,3,1,1,0,3,1,1,0,3,1,1,0,3,1,1,0,1,0,1,0,3,1,2,0,3,1,BORDERLINE_CORRECT
1763,2,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1764,2,1,2,15,0.13333333333333333,11,0.7333333333333333,0,3,0,1,0,1,0,2,1,2,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1765,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1766,1,2,6,15,0.4,9,0.6,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,2,0,UNCERTAIN
1767,2,1,1,15,0.06666666666666667,11,0.7333333333333333,0,1,0,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1768,1,0,4,15,0.26666666666666666,11,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,UNCERTAIN
1769,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1770,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1771,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1772,2,1,3,15,0.2,11,0.7333333333333333,0,2,1,2,1,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,UNCERTAIN
1773,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
1774,1,0,3,15,0.2,12,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,UNCERTAIN
1775,3,3,12,15,0.8,12,0.8,1,1,0,2,0,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1776,1,0,2,15,0.13333333333333333,7,0.4666666666666667,0,1,1,0,0,1,1,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,CONSISTENTLY_WRONG
1777,1,1,13,15,0.8666666666666667,13,0.8666666666666667,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,EASY_CORRECT
1778,1,0,6,15,0.4,9,0.6,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,UNCERTAIN
1779,3,2,5,15,0.3333333333333333,10,0.6666666666666666,0,2,0,2,0,2,0,2,0,3,1,3,1,2,0,2,0,2,0,3,1,3,1,2,0,2,0,3,1,2,0,UNCERTAIN
1780,2,0,0,15,0.0,9,0.6,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
1781,2,1,6,15,0.4,9,0.6,0,1,0,1,0,1,0,2,1,1,0,2,1,1,0,1,0,2,1,1,0,2,1,2,1,1,0,1,0,2,1,UNCERTAIN
1782,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,EASY_CORRECT
1783,1,0,1,15,0.06666666666666667,14,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,CONSISTENTLY_WRONG
1784,2,2,7,15,0.4666666666666667,7,0.4666666666666667,1,1,0,0,0,0,0,2,1,1,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,UNCERTAIN
1785,2,3,2,15,0.13333333333333333,13,0.8666666666666667,0,2,1,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1786,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1787,0,1,2,15,0.13333333333333333,13,0.8666666666666667,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1788,3,3,13,15,0.8666666666666667,13,0.8666666666666667,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,1,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1789,1,0,0,15,0.0,14,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
1790,2,3,2,15,0.13333333333333333,13,0.8666666666666667,0,3,0,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,CONSISTENTLY_WRONG
1791,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1792,2,3,1,15,0.06666666666666667,9,0.6,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,3,0,3,0,2,1,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1793,2,3,6,15,0.4,7,0.4666666666666667,0,3,0,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,2,1,UNCERTAIN
1794,1,2,0,15,0.0,15,1.0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1795,1,2,1,15,0.06666666666666667,7,0.4666666666666667,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,1,1,CONSISTENTLY_WRONG
1796,0,0,11,15,0.7333333333333333,11,0.7333333333333333,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,BORDERLINE_CORRECT
1797,1,0,4,15,0.26666666666666666,8,0.5333333333333333,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,1,2,0,0,0,UNCERTAIN
1798,1,0,5,15,0.3333333333333333,9,0.6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,UNCERTAIN
1799,2,2,10,15,0.6666666666666666,10,0.6666666666666666,1,2,1,2,1,2,1,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,BORDERLINE_CORRECT
1800,1,1,5,15,0.3333333333333333,5,0.3333333333333333,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0,2,0,3,0,3,0,3,0,3,0,2,0,1,1,0,0,UNCERTAIN
1801,2,2,11,15,0.7333333333333333,11,0.7333333333333333,1,0,0,0,0,0,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,2,1,BORDERLINE_CORRECT
1802,0,0,12,15,0.8,12,0.8,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1803,1,3,2,15,0.13333333333333333,12,0.8,0,3,0,3,0,3,0,2,0,3,0,1,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,1,CONSISTENTLY_WRONG
1804,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,EASY_CORRECT
1805,1,1,14,15,0.9333333333333333,14,0.9333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,EASY_CORRECT
1806,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1807,2,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1808,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1809,2,1,4,15,0.26666666666666666,5,0.3333333333333333,0,1,0,1,0,2,1,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,2,1,UNCERTAIN
1810,3,0,0,15,0.0,7,0.4666666666666667,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,CONSISTENTLY_WRONG
1811,2,2,11,15,0.7333333333333333,11,0.7333333333333333,1,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,2,1,2,1,2,1,2,1,BORDERLINE_CORRECT
1812,2,0,2,15,0.13333333333333333,8,0.5333333333333333,0,2,1,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CONSISTENTLY_WRONG
1813,3,3,9,15,0.6,9,0.6,1,2,0,3,1,2,0,2,0,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,2,0,BORDERLINE_CORRECT
1814,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1815,2,3,1,15,0.06666666666666667,11,0.7333333333333333,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,3,0,CONSISTENTLY_WRONG
1816,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1817,0,3,0,15,0.0,9,0.6,0,1,0,1,0,1,0,2,0,3,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,3,0,3,0,CONSISTENTLY_WRONG
1818,1,1,9,15,0.6,9,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,2,0,3,0,3,0,3,0,1,1,1,1,1,1,BORDERLINE_CORRECT
1819,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
1820,0,1,1,15,0.06666666666666667,14,0.9333333333333333,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,CONSISTENTLY_WRONG
1821,1,1,10,15,0.6666666666666666,10,0.6666666666666666,1,0,0,0,0,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,BORDERLINE_CORRECT
1822,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1823,1,1,7,15,0.4666666666666667,7,0.4666666666666667,1,1,1,0,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,UNCERTAIN
1824,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1825,2,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1826,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,EASY_CORRECT
1827,0,1,6,15,0.4,9,0.6,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,UNCERTAIN
1828,1,0,4,15,0.26666666666666666,10,0.6666666666666666,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,UNCERTAIN
1829,1,2,7,15,0.4666666666666667,8,0.5333333333333333,0,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,UNCERTAIN
1830,2,1,1,15,0.06666666666666667,10,0.6666666666666666,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,CONSISTENTLY_WRONG
1831,0,1,0,15,0.0,10,0.6666666666666666,0,1,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,CONSISTENTLY_WRONG
1832,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1833,2,3,4,15,0.26666666666666666,8,0.5333333333333333,0,3,0,3,0,3,0,2,1,3,0,2,1,3,0,2,1,2,1,1,0,1,0,1,0,3,0,3,0,3,0,UNCERTAIN
1834,0,2,0,15,0.0,8,0.5333333333333333,0,2,0,2,0,2,0,1,0,2,0,1,0,2,0,2,0,1,0,2,0,2,0,1,0,1,0,1,0,3,0,CONSISTENTLY_WRONG
1835,2,2,6,15,0.4,6,0.4,1,1,0,1,0,1,0,2,1,2,1,2,1,3,0,2,1,3,0,3,0,3,0,3,0,1,0,2,1,2,1,UNCERTAIN
1836,2,1,3,15,0.2,10,0.6666666666666666,0,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,UNCERTAIN
1837,2,1,1,15,0.06666666666666667,13,0.8666666666666667,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,2,1,CONSISTENTLY_WRONG
1838,3,3,12,15,0.8,12,0.8,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,3,1,2,0,3,1,3,1,2,0,3,1,EASY_CORRECT
1839,2,2,12,15,0.8,12,0.8,1,2,1,2,1,2,1,1,0,2,1,2,1,2,1,2,1,1,0,2,1,2,1,2,1,1,0,2,1,2,1,EASY_CORRECT
1840,0,0,11,15,0.7333333333333333,11,0.7333333333333333,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,2,0,BORDERLINE_CORRECT
1841,1,1,9,15,0.6,9,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,1,1,2,0,2,0,BORDERLINE_CORRECT
1842,1,1,13,15,0.8666666666666667,13,0.8666666666666667,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,EASY_CORRECT
1843,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1844,2,1,3,15,0.2,6,0.4,0,1,0,1,0,1,0,2,1,2,1,1,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,1,0,1,0,UNCERTAIN
1845,2,3,6,15,0.4,9,0.6,0,2,1,2,1,2,1,2,1,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,1,3,0,3,0,UNCERTAIN
1846,2,3,2,15,0.13333333333333333,13,0.8666666666666667,0,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,3,0,3,0,CONSISTENTLY_WRONG
1847,0,0,7,15,0.4666666666666667,7,0.4666666666666667,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,2,0,UNCERTAIN
1848,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1849,1,1,9,15,0.6,9,0.6,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,BORDERLINE_CORRECT
1850,3,2,4,15,0.26666666666666666,8,0.5333333333333333,0,3,1,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,1,0,2,0,2,0,1,0,1,0,2,0,UNCERTAIN
1851,2,2,8,15,0.5333333333333333,8,0.5333333333333333,1,1,0,2,1,1,0,2,1,2,1,2,1,1,0,2,1,1,0,1,0,1,0,1,0,2,1,2,1,2,1,BORDERLINE_CORRECT
1852,2,1,3,15,0.2,10,0.6666666666666666,0,1,0,1,0,1,0,2,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,1,0,1,0,UNCERTAIN
1853,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
